imdb_id,title,type,origin,rating,runtime_mins,year,genres,votes
tt0069049,"The Other Side of the Wind",Movie,Netflix,6.7,122,2018,Drama,8366
tt0290988,"Trailer Park Boys","TV Series",Netflix,8.5,30,2001,"Comedy, Crime",55677
tt0365545,"Nappily Ever After",Movie,Netflix,6.4,98,2018,"Comedy, Drama, Romance",10198
tt0367279,"Arrested Development","TV Series",Netflix,8.6,22,2003,Comedy,337465
tt0388644,"The Staircase","TV Series",Netflix,7.8,NULL,2004,"Documentary, Crime, Drama",28685
tt0412253,"Veronica Mars","TV Series",Hulu,8.3,45,2004,"Crime, Drama, Mystery, Thriller",80963
tt0458290,"Star Wars: The Clone Wars","TV Series",Netflix,8.5,23,2008,"Animation, Action, Adventure, Drama, Fantasy, Sci-Fi",136622
tt0459159,"The Thick of It","TV Series",Hulu,8.7,30,2005,Comedy,28422
tt0460890,"The Only Living Boy in New York",Movie,Amazon,6.4,89,2017,Drama,19216
tt0463398,"Dancing with the Stars","TV Series",Disney,4.9,60,2005,"Family, Music, Reality-TV",10901
tt0489974,"Carnival Row","TV Series",Amazon,7.7,56,2019,"Crime, Drama, Fantasy, Mystery, Thriller",86782
tt0800325,"The Dirt",Movie,Netflix,7,107,2019,"Biography, Comedy, Drama, Music",59111
tt0837156,"Pee-wee's Big Holiday",Movie,Netflix,6.1,90,2016,"Comedy, Family",9640
tt0914376,"The Innocent Man","TV Mini Series",Netflix,7.3,45,2018,"Documentary, Crime",6898
tt0993840,"Army of the Dead",Movie,Netflix,5.8,148,2021,"Action, Adventure, Crime, Drama, Horror, Sci-Fi, Thriller, War",197285
tt10006006,"A Christmas Prince: The Royal Baby",Movie,Netflix,5.4,84,2019,"Family, Romance",8503
tt10009170,"Blood of Zeus","TV Series",Netflix,7.5,30,2020,"Animation, Action, Adventure, Fantasy",27472
tt10009796,"Kevin Hart: Irresponsible","TV Special",Netflix,6.6,60,2019,Comedy,5281
tt10011298,"Dragon's Dogma","TV Series",Netflix,6.2,NULL,2020,"Animation, Action, Adventure, Drama, Fantasy, Horror, Sci-Fi",4487
tt10011306,Spriggan,"TV Mini Series",Netflix,6.8,45,2022,"Animation, Action, Adventure, Sci-Fi",1843
tt10011314,"Vampire in the Garden","TV Mini Series",Netflix,6.7,25,2022,"Animation, Action, Adventure, Drama, Fantasy, Horror, Mystery, Thriller",2070
tt10018436,"Liss Pereira: Reteniendo Liquidos","TV Special",Netflix,6.3,59,2019,Comedy,119
tt10027954,"Ricardo Quevedo: Los Amargados Somos Mas","TV Special",Netflix,7.2,58,2019,Comedy,125
tt10027990,Persona,"TV Mini Series",Netflix,6.5,20,2019,"Drama, Thriller",1668
tt10037034,Gentefied,"TV Series",Netflix,7.4,NULL,2020,Comedy,3193
tt10044952,"You vs. Wild","TV Series",Netflix,6.6,20,2019,"Adventure, Reality-TV",2986
tt10048342,"The Queen's Gambit","TV Mini Series",Netflix,8.5,60,2020,Drama,631696
tt10049610,Followers,"TV Series",Netflix,6.3,40,2020,"Drama, Romance",714
tt10050740,"Battle Kitty","TV Series",Netflix,6.1,30,2022,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",384
tt10050752,"Mighty Little Bheem","TV Series",Netflix,6.5,6,2019,"Animation, Short, Adventure, Comedy, Family, Fantasy",341
tt10050766,"BrenÃƒÂ© Brown: The Call to Courage",Movie,Netflix,7.7,76,2019,"Documentary, Drama",1899
tt10050772,"I Think You Should Leave with Tim Robinson","TV Series",Netflix,8,16,2019,Comedy,24696
tt10050778,"Street Food: Asia","TV Mini Series",Netflix,7.8,30,2019,Documentary,3378
tt10050780,"Anthony Jeselnik: Fire in the Maternity Ward","TV Special",Netflix,7.2,64,2019,Comedy,4602
tt10050782,"Grass is Greener",Movie,Netflix,7.1,97,2019,Documentary,1601
tt10055028,"Dolphin Reef",Movie,Disney,7.4,77,2018,"Documentary, Family",1320
tt10060094,"The Knight Before Christmas",Movie,Netflix,5.6,92,2019,"Adventure, Comedy, Drama, Fantasy, Romance",21678
tt10062046,"Country Queen","TV Series",Netflix,5.1,60,2022,Drama,297
tt10062292,"Never Have I Ever","TV Series",Netflix,7.8,30,2020,"Comedy, Drama",90293
tt10062614,Guilty,Movie,Netflix,5.4,119,2020,"Drama, Thriller",4911
tt10069398,"Home for Christmas","TV Series",Netflix,7.7,29,2019,"Comedy, Drama, Romance",17804
tt10075318,"The Gift","TV Series",Netflix,6.9,40,2019,"Drama, Fantasy, Mystery, Romance",25327
tt10085386,"Tiffany Haddish Presents: They Ready","TV Series",Netflix,6.7,NULL,2019,Comedy,622
tt10087952,"Francesco de Carlo: Cose di Questo Mondo","TV Special",Netflix,6.4,61,2019,Comedy,131
tt10087988,"Super Monsters Furever Friends","TV Movie",Netflix,5.5,58,2019,Animation,93
tt10091530,"Holiday Rush",Movie,Netflix,5,92,2019,"Comedy, Drama, Family, Romance",3353
tt10092752,"Earth and Blood",Movie,Netflix,5.2,80,2020,"Action, Drama, Thriller",3030
tt10092764,Move,"TV Series",Netflix,7.3,NULL,2020,Documentary,157
tt10098620,"Feel Good","TV Series",Netflix,7.5,NULL,2020,"Comedy, Drama, Romance",14687
tt10101518,Curon,"TV Series",Netflix,5.9,NULL,2020,"Drama, Fantasy, Horror, Mystery, Thriller",4875
tt10106108,"Seis Manos","TV Series",Netflix,7.1,27,2019,"Animation, Action, Adventure, Crime, Drama, Fantasy",2123
tt10112282,"Human Playground","TV Series",Netflix,6.9,40,2022,Documentary,930
tt10121392,"Thunder Force",Movie,Netflix,4.6,106,2021,"Action, Adventure, Comedy, Fantasy, Sci-Fi",47529
tt10127684,"Rogue City",Movie,Netflix,6.1,116,2020,"Action, Crime, Drama, Thriller",10511
tt10128616,"Franco Escamilla: Bienvenido al Mundo","TV Special",Netflix,7.1,54,2019,Comedy,320
tt10136680,"After Maria",Short,Netflix,4.9,35,2019,"Documentary, Short",434
tt10140028,Q-Force,"TV Series",Netflix,6.7,30,2021,"Animation, Action, Adventure, Comedy, Crime, Fantasy, Sci-Fi",6909
tt10147520,"The Minions of Midas","TV Mini Series",Netflix,6.6,53,2020,"Crime, Drama, Thriller",4959
tt10147546,"Homecoming: A Film by BeyoncÃƒÂ©",Movie,Netflix,7.6,137,2019,"Documentary, Music",8290
tt10147644,"The Innocent","TV Mini Series",Netflix,7.8,60,2021,"Crime, Drama, Mystery, Thriller",41642
tt10150694,"Arsenio Hall: Smart and Classy","TV Special",Netflix,6,63,2019,Comedy,492
tt10151772,Sneakerheads,"TV Series",Netflix,6.1,NULL,2020,Comedy,1721
tt10160804,Hawkeye,"TV Mini Series",Disney,7.4,60,2021,"Action, Adventure, Crime, Drama, Mystery, Sci-Fi",235284
tt10160886,Sneakerella,Movie,Disney,4.9,112,2022,"Comedy, Family, Musical",2140
tt1016150,"All Quiet on the Western Front",Movie,Netflix,7.8,148,2022,"Drama, History, War",282065
tt10161886,"The Prom",Movie,Netflix,5.9,130,2020,"Comedy, Drama, Musical",30178
tt10162496,"Prop Culture","TV Series",Disney,8,35,2020,"Documentary, Adventure, History",937
tt10162586,"Marvel 616","TV Series",Disney,6.5,55,2020,"Documentary, Animation",739
tt10163846,"Marvel's Hero Project","TV Series",Disney,6.7,30,2019,Documentary,182
tt10166602,"Love, Victor","TV Series",Hulu,8,30,2020,"Comedy, Drama, Romance",23788
tt10167262,"Lamp Life",Short,Disney,6.7,7,2020,"Animation, Short, Adventure, Comedy, Family, Fantasy",4766
tt10167284,"Forky Asks a Question","TV Series",Disney,6.6,3,2019,"Animation, Short, Comedy, Family, Fantasy",2981
tt10168312,"What If...?","TV Series",Disney,7.3,32,2021,"Animation, Action, Adventure, Sci-Fi",156284
tt10168672,"The Players",Movie,Netflix,4.8,88,2020,Comedy,1969
tt10183816,"Dangerous Lies",Movie,Netflix,5.4,96,2020,"Crime, Mystery, Thriller",19707
tt10183912,"AlRawabi School for Girls","TV Mini Series",Netflix,7.1,24,2021,Drama,10537
tt10183988,"Julie and the Phantoms","TV Series",Netflix,8.4,NULL,2020,"Adventure, Comedy, Drama, Family, Fantasy, Musical",13447
tt10186846,"It's Bruno!","TV Series",Netflix,7.4,15,2019,"Short, Comedy",3431
tt10193046,"Utopia Falls","TV Series",Hulu,5.3,60,2020,"Drama, Music, Sci-Fi",2161
tt10196378,"Magic of Disney's Animal Kingdom","TV Series",Disney,8.2,40,2020,Documentary,546
tt10196382,"Into the Unknown: Making Frozen 2","TV Mini Series",Disney,8.5,43,2020,"Documentary, Family",968
tt10196390,"The World According to Jeff Goldblum","TV Series",Disney,7.6,30,2019,"Documentary, Comedy",3124
tt10199590,"Les MisÃƒÂ©rables",Movie,Amazon,7.6,104,2019,"Crime, Drama, Thriller",29916
tt10199914,"The Boys in the Band",Movie,Netflix,6.8,121,2020,Drama,19094
tt10203880,"The Pentaverate","TV Mini Series",Netflix,6.1,27,2022,Comedy,12196
tt10219416,"Be Our Chef","TV Series",Disney,6.5,25,2020,"Game-Show, Reality-TV",206
tt10225100,"Rogue Trip","TV Series",Disney,7.2,40,2020,"Documentary, Adventure",214
tt10225108,"Shop Class","TV Series",Disney,6.8,45,2020,"Adventure, Family, Game-Show",95
tt10228032,"Legend Quest: Masters of Myth","TV Series",Netflix,7.2,NULL,2019,"Animation, Action, Comedy, Family, Fantasy",198
tt10230404,"Ghost Stories",Movie,Netflix,4.4,144,2020,"Horror, Thriller",6171
tt10230414,"Serious Men",Movie,Netflix,6.8,114,2020,"Comedy, Drama",8551
tt10230422,"Class of '83",Movie,Netflix,5.8,98,2020,"Crime, Drama, Thriller",6148
tt10230426,"Mrs. Serial Killer",Movie,Netflix,4,106,2020,"Crime, Drama, Thriller",19077
tt10230436,"Yeh Ballet",Movie,Netflix,7.5,117,2020,"Drama, Musical",1604
tt10230994,Beckett,Movie,Netflix,5.7,110,2021,"Action, Crime, Drama, Thriller",29952
tt10231312,"Inside Job","TV Series",Netflix,7.7,30,2021,"Animation, Adventure, Comedy, Drama, Fantasy, Sci-Fi",35818
tt10234724,"Moon Knight","TV Mini Series",Disney,7.3,50,2022,"Action, Adventure, Fantasy",299261
tt10235600,"Kaali Khuhi",Movie,Netflix,3.7,90,2020,"Drama, Horror, Mystery, Thriller",1496
tt10235688,"Doi Boy",Movie,Netflix,5.5,98,2023,"Drama, Romance, Thriller",832
tt10238792,"Bombay Begums","TV Series",Netflix,5.1,50,2021,Drama,5151
tt10241238,"Reality Z","TV Series",Netflix,5.6,NULL,2020,"Comedy, Horror",3133
tt10241858,"Supa Team 4","TV Series",Netflix,6.7,27,2023,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",203
tt10242216,"Saverio Raimondo: Il satiro parlante","TV Special",Netflix,5.9,53,2019,Comedy,59
tt10242266,"Historia de un crimen: Colmenares","TV Mini Series",Netflix,7.2,NULL,2019,Crime,1107
tt10242848,"Taco Chronicles","TV Series",Netflix,7.8,34,2019,Documentary,1017
tt10243628,Jailbirds,"TV Series",Netflix,7,45,2019,Reality-TV,1434
tt10243640,1994,"TV Series",Netflix,7.6,NULL,2019,"Documentary, History",631
tt10243660,"A Tale of Two Kitchens",Short,Netflix,6.3,29,2019,"Documentary, Short",352
tt10243672,Joy,Movie,Netflix,7.1,115,2024,"Biography, Drama, History",10580
tt10243678,Chopsticks,Movie,Netflix,6.5,100,2019,"Comedy, Drama",5524
tt10243692,"Killer Ratings","TV Series",Netflix,7.5,50,2019,"Documentary, Crime",2072
tt10262630,Extracurricular,"TV Series",Netflix,7.6,50,2020,"Crime, Drama",11245
tt10276470,"Work It",Movie,Netflix,6.1,93,2020,"Comedy, Music",17228
tt10277516,"Ari EldjÃƒÂ¡rn: Pardon My Icelandic","TV Special",Netflix,7.8,54,2020,Comedy,1964
tt10278918,Willow,"TV Series",Disney,5.7,NULL,2022,"Action, Adventure, Drama, Fantasy, Romance",34950
tt10287954,"Rose Island",Movie,Netflix,7,117,2020,"Adventure, Biography, Comedy, Drama",26877
tt10289996,"The Black Godfather",Movie,Netflix,7.5,118,2019,"Documentary, Biography",1599
tt10291112,"Nisman. The Prosecutor, the President and the Spy","TV Mini Series",Netflix,7.5,NULL,2019,"Documentary, Crime, History, Thriller",680
tt10293406,"The Power of the Dog",Movie,Netflix,6.8,126,2021,"Drama, Western",201984
tt10293938,"Outer Banks","TV Series",Netflix,7.5,50,2020,"Action, Crime, Drama, Mystery, Romance, Thriller",99463
tt10307440,"The Decline",Movie,Netflix,6,83,2020,"Action, Thriller",10360
tt10307724,"Madame Claude",Movie,Netflix,5.5,112,2021,"Biography, Crime, Drama, Romance",4321
tt10311562,#BlackAF,"TV Series",Netflix,6.8,36,2020,Comedy,5523
tt10311932,"Someone Has to Die","TV Mini Series",Netflix,6.3,50,2020,"Crime, Drama, Thriller",6005
tt10322274,Schumacher,Movie,Netflix,7.4,112,2021,"Documentary, Biography, Sport",26995
tt10324122,"Secret Society of Second Born Royals",Movie,Disney,5,99,2020,"Action, Adventure, Comedy, Family, Fantasy",6789
tt10324166,"Unbreakable Kimmy Schmidt: Kimmy vs the Reverend","TV Movie",Netflix,6.9,80,2020,"Adventure, Comedy, Mystery, Romance, Sci-Fi",6404
tt10329566,"Ricos de Amor",Movie,Netflix,6,104,2020,"Comedy, Romance",3628
tt10332256,"Hannah Gadsby: Douglas","TV Special",Netflix,7.6,72,2020,Comedy,4856
tt10332588,"Finding 'Ohana",Movie,Netflix,6.1,123,2021,"Action, Adventure, Comedy, Family",12351
tt1034007,"Alias Grace","TV Mini Series",Netflix,7.6,45,2017,"Biography, Crime, Drama, Thriller",40599
tt1034415,Suspiria,Movie,Amazon,6.7,152,2018,"Drama, Fantasy, Horror, Mystery, Thriller",101425
tt10350626,"Gunjan Saxena: The Kargil Girl",Movie,Netflix,5.5,112,2020,"Action, Biography, Drama, War",36056
tt10359446,"The Chef Show","TV Series",Netflix,8.2,30,2019,Documentary,5815
tt10370956,"Awake: The Million Dollar Game","TV Series",Netflix,6,41,2019,Game-Show,927
tt10370958,"Super Monsters Monster Pets","TV Series",Netflix,6,NULL,2019,Animation,57
tt10376068,"The Unauthorized Bash Brothers Experience",Short,Netflix,6.9,30,2019,"Short, Comedy, Music, Sport",5960
tt10376844,"Adam Devine: Best Time of Our Lives","TV Special",Netflix,5.9,58,2019,Comedy,1075
tt10376904,"Exhibit A","TV Series",Netflix,6.3,144,2019,"Documentary, Crime",1267
tt10376958,"Mike Epps: Only One Mike","TV Special",Netflix,4.9,63,2019,Comedy,353
tt10377036,"Jo Koy: Comin' in Hot","TV Special",Netflix,7.4,60,2019,Comedy,1487
tt10380768,"Love Life","TV Series",HBO,7.5,35,2020,"Comedy, Romance",17672
tt10380814,"Dino Girl Gauko","TV Series",Netflix,6.7,9,2019,"Animation, Comedy, Family, Fantasy, Sci-Fi",124
tt10380896,"City of Ghosts","TV Series",Netflix,7.7,20,2021,"Animation, Adventure, Family, Fantasy",487
tt10380934,"Ashley Garcia: Genius in Love","TV Series",Netflix,6.7,NULL,2020,Comedy,1800
tt10394770,"Next in Fashion","TV Series",Netflix,7.3,50,2020,Reality-TV,5456
tt10394790,"The Bravest Knight","TV Series",Hulu,6.1,12,2019,"Animation, Family",189
tt10399810,"Tig N' Seek","TV Series",HBO,6.8,NULL,2020,"Animation, Adventure, Comedy, Family",172
tt10399902,"Boy Swallows Universe","TV Mini Series",Netflix,7.9,60,2024,"Crime, Drama, Mystery",21384
tt10404664,Zomboat!,"TV Series",Hulu,7,24,2019,"Comedy, Horror, Sci-Fi",2359
tt10405394,"Designated Survivor: 60 Days","TV Series",Netflix,8,70,2019,"Drama, Thriller",2119
tt10406826,"What the Love! with Karan Johar","TV Series",Netflix,3.7,NULL,2020,"Documentary, Reality-TV, Romance, Talk-Show",302
tt10418662,Awake,Movie,Netflix,4.9,96,2021,"Action, Adventure, Drama, Horror, Sci-Fi, Thriller",28110
tt10423460,"Family Business","TV Series",Netflix,7.4,NULL,2019,Comedy,5575
tt10436228,"Jurassic World: Camp Cretaceous","TV Series",Netflix,7.5,24,2020,"Animation, Action, Adventure, Family",12866
tt10438648,"Katherine Ryan: Glitter Room","TV Special",Netflix,6.8,65,2019,Comedy,2231
tt10438652,"Daniel Sosa: Maleducado","TV Special",Netflix,6.4,54,2019,Comedy,83
tt10442352,"Thelma the Unicorn",Movie,Netflix,5.7,93,2024,"Animation, Adventure, Comedy, Family, Fantasy, Musical",3155
tt10451914,"Outside the Wire",Movie,Netflix,5.4,114,2021,"Action, Adventure, Fantasy, Sci-Fi",47423
tt10456740,"Lost Bullet",Movie,Netflix,6.4,92,2020,"Action, Crime, Thriller",16255
tt10466872,"Dune: Prophecy","TV Series",HBO,7.3,60,2024,"Action, Adventure, Drama, Sci-Fi",60464
tt10473150,"Grand Army","TV Series",Netflix,7.5,NULL,2020,Drama,9790
tt10477528,"The Naked Director","TV Series",Netflix,7.6,50,2019,"Biography, Drama",7339
tt10482560,"Kipo and the Age of Wonderbeasts","TV Series",Netflix,8.3,24,2020,"Animation, Action, Adventure, Comedy, Drama, Family, Fantasy, Sci-Fi",8165
tt10484298,"Oprah Winfrey Presents: When They See Us Now","TV Special",Netflix,7.8,61,2019,Documentary,2483
tt10485750,"The Pale Horse","TV Mini Series",Amazon,6.1,59,2020,"Crime, Drama, Mystery, Thriller",6917
tt10487072,"Prank Encounters","TV Series",Netflix,5.3,24,2019,"Comedy, Horror, Reality-TV",3230
tt10506510,"The Last Word","TV Series",Netflix,7.1,40,2020,"Comedy, Drama",1253
tt10511826,"ParchÃƒÂ­s: The Documentary",Movie,Netflix,6.8,106,2019,Documentary,597
tt10514222,"Ma Rainey's Black Bottom",Movie,Netflix,6.9,94,2020,"Drama, Music",59958
tt10516352,"Love 101","TV Series",Netflix,7.4,40,2020,"Comedy, Drama, Romance",19050
tt10516390,"Frankenstein's Monster's Monster, Frankenstein","TV Movie",Netflix,5.8,32,2019,Comedy,2553
tt10516496,"Chip 'N' Dale: Park Life","TV Series",Disney,6.1,23,2021,"Animation, Adventure, Comedy, Family",592
tt10516984,Anima,Short,Netflix,7.6,15,2019,"Short, Music",14172
tt10521144,Nightbooks,Movie,Netflix,5.8,103,2021,"Family, Fantasy, Horror, Mystery",11185
tt10521638,"Whitney Cummings: Can I Touch It?","TV Special",Netflix,6.5,59,2019,Comedy,2040
tt10521644,"Extreme Engagement","TV Series",Netflix,5.7,NULL,2019,Reality-TV,418
tt10522374,"True Tunes","TV Series",Netflix,7.7,NULL,2019,Family,18
tt10530176,"The Call",Movie,Netflix,7.1,112,2020,"Crime, Horror, Mystery, Sci-Fi, Thriller",50082
tt10539608,"The Midnight Sky",Movie,Netflix,5.7,118,2020,"Adventure, Drama, Sci-Fi, Thriller",92393
tt10540242,"The Main Event",Movie,Netflix,4.8,101,2020,"Action, Comedy, Family, Fantasy, Sport",2881
tt10540276,"Snabba Cash","TV Series",Netflix,7.6,52,2021,"Action, Crime, Drama, Thriller",13635
tt10540562,"The Healing Powers of Dude","TV Series",Netflix,6.6,25,2020,"Action, Adventure, Comedy, Drama, Family, Fantasy",1272
tt10543680,"Ginny Weds Sunny",Movie,Netflix,5.7,125,2020,"Comedy, Drama, Romance",5881
tt10545250,Eden,"TV Mini Series",Netflix,6.6,25,2021,"Animation, Action, Adventure, Drama, Sci-Fi",1598
tt10551256,"Age of Samurai: Battle for Japan","TV Mini Series",Netflix,7.4,44,2021,"Documentary, Action, Adventure, Drama, History, War",5614
tt10556022,Unpregnant,Movie,HBO,6.5,103,2020,"Comedy, Drama",10714
tt10574236,"Station Eleven","TV Mini Series",HBO,7.6,51,2021,"Adventure, Drama, Fantasy, Mystery, Sci-Fi, Thriller",40409
tt10574558,"Midnight Mass","TV Mini Series",Netflix,7.7,60,2021,"Drama, Fantasy, Horror, Mystery",160979
tt10575038,"Aziz Ansari: Right Now","TV Special",Netflix,7.5,65,2019,Comedy,5503
tt10584608,"Teenage Bounty Hunters","TV Series",Netflix,7.6,50,2020,"Comedy, Crime, Drama",15403
tt10589914,"The Forest of Love",Movie,Netflix,6.2,151,2019,"Crime, Drama, Horror, Thriller",3140
tt10600398,"We Can Be Heroes",Movie,Netflix,4.7,100,2020,"Animation, Action, Comedy, Drama, Family, Fantasy, Sci-Fi",18833
tt10611608,"The Cuphead Show!","TV Series",Netflix,7.4,12,2022,"Animation, Short, Action, Adventure, Comedy, Crime, Family, Fantasy, Musical",11234
tt10613308,"The Hall: Honoring the Greats of Stand-Up","TV Special",Netflix,6.4,70,2022,Comedy,630
tt10618286,Mank,Movie,Netflix,6.8,131,2020,"Biography, Drama",86208
tt10619444,Levius,"TV Mini Series",Netflix,6.9,25,2019,"Animation, Action, Sci-Fi",732
tt10619486,Zero,"TV Series",Netflix,5.8,27,2021,"Action, Comedy, Drama, Fantasy, Sci-Fi",1595
tt10625492,"Twilight of the Gods","TV Series",Netflix,7.3,30,2024,"Animation, Action, Adventure, Fantasy, Mystery",10001
tt10627548,"Christmas on the Square",Movie,Netflix,5.2,98,2020,"Comedy, Family, Musical",3244
tt10627584,"The Life Ahead",Movie,Netflix,6.8,94,2020,Drama,16101
tt10638036,Heartstopper,"TV Series",Netflix,8.5,30,2022,"Drama, Romance",88755
tt10642834,"The Forty-Year-Old Version",Movie,Netflix,7.2,123,2020,"Comedy, Drama",5707
tt10643918,"Crazy Awesome Teachers",Movie,Netflix,6.2,101,2020,"Comedy, Crime, Drama",590
tt10649016,Safety,Movie,Disney,6.8,122,2020,"Biography, Drama, Sport",5264
tt10650772,"The Fungies","TV Series",HBO,6.5,11,2020,"Animation, Adventure, Comedy, Family, Fantasy",238
tt10651790,Betaal,"TV Series",Netflix,5.4,46,2020,Horror,9960
tt10655506,"Masaba Masaba","TV Series",Netflix,6.7,50,2020,"Comedy, Drama",2369
tt10656112,"Whindersson Nunes: Adulto","TV Special",Netflix,7.1,68,2019,Comedy,467
tt10661848,"Jagame Thandhiram",Movie,Netflix,5.8,158,2021,"Action, Crime, Drama, Thriller",12908
tt10662450,"Enter the Anime",Movie,Netflix,2.6,58,2019,Documentary,1894
tt10675488,"Astronomy Club","TV Series",Netflix,7,20,2019,Comedy,674
tt10676012,"To All the Boys: Always and Forever",Movie,Netflix,6.3,116,2021,"Comedy, Drama, Romance",37600
tt10681222,"The Movies That Made Us","TV Series",Netflix,7.6,45,2019,Documentary,7526
tt10681670,"Breakfast, Lunch & Dinner","TV Series",Netflix,6.7,43,2019,Documentary,1203
tt10682000,"Sound & Fury",Short,Netflix,6.4,41,2019,"Animation, Short, Music, Sci-Fi",2163
tt10682266,"Hubie Halloween",Movie,Netflix,5.3,103,2020,"Comedy, Horror, Mystery",64708
tt10686814,"Terrace House: Tokyo 2019-2020","TV Series",Netflix,7.4,40,2019,"Drama, Reality-TV",863
tt10687116,Entergalactic,Movie,Netflix,7.3,93,2022,"Animation, Comedy, Music, Romance",18850
tt10687134,"Dragons: Rescue Riders","TV Series",Netflix,5.9,24,2019,"Animation, Action, Adventure, Comedy, Family, Fantasy, Mystery",473
tt10687170,"Hello Ninja","TV Series",Netflix,5.7,11,2019,"Animation, Action, Adventure, Comedy, Family, Fantasy",187
tt10687184,StarBeam,"TV Series",Netflix,7,NULL,2020,"Animation, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",123
tt10687202,"Go, Dog. Go!","TV Series",Netflix,7.1,24,2021,"Animation, Family",324
tt10687266,"Izzy's Koala World","TV Series",Netflix,8,NULL,2020,"Documentary, Family",290
tt10687464,"Emily's Wonder Lab","TV Series",Netflix,8.6,NULL,2020,"Family, Talk-Show",261
tt10687564,Dollar,"TV Series",Netflix,6.6,NULL,2019,"Action, Drama, Romance",681
tt10687624,"Spirit Riding Free: Pony Tales","TV Series",Netflix,5.9,NULL,2017,"Animation, Comedy, Drama, Family, Western",139
tt10687642,"Simon Amstell: Set Free","TV Special",Netflix,6.5,51,2019,Comedy,924
tt10696784,"The Harder They Fall",Movie,Netflix,6.6,139,2021,"Action, Drama, Western",75457
tt10698408,"Basketball or Nothing","TV Series",Netflix,7.3,NULL,2019,"Documentary, Sport",747
tt1070874,"The Trial of the Chicago 7",Movie,Netflix,7.7,129,2020,"Drama, History, Thriller",201813
tt10714856,"Feel the Beat",Movie,Netflix,6.3,109,2020,"Comedy, Drama, Family",14612
tt10715148,"The Family","TV Mini Series",Netflix,6.4,50,2019,"Documentary, Mystery",4215
tt10715194,"Back to School",Movie,Netflix,5.3,83,2019,Comedy,1478
tt10715202,"Styling Hollywood","TV Series",Netflix,6.5,NULL,2019,Reality-TV,415
tt10726356,"The Big Show Show","TV Series",Netflix,6.3,27,2020,"Comedy, Family",2991
tt10727696,Semi-Soeter,Movie,Netflix,4.6,92,2025,Comedy,232
tt10728764,"Nobody Knows I'm Here",Movie,Netflix,6.5,91,2020,"Drama, Music",5140
tt10731748,"Airplane Mode",Movie,Netflix,5.2,96,2020,"Comedy, Drama, Family, Romance",3166
tt10731768,"Sweet Girl",Movie,Netflix,5.5,110,2021,"Action, Drama, Thriller",37231
tt10746342,"Our Planet: Behind the Scenes","TV Movie",Netflix,8.3,63,2019,Documentary,2019
tt10752004,"Love Hard",Movie,Netflix,6.3,104,2021,"Comedy, Romance",66199
tt10753590,"Happy Jail","TV Series",Netflix,6.9,NULL,2019,Documentary,288
tt10763820,"Night Teeth",Movie,Netflix,5.7,107,2021,"Action, Crime, Drama, Fantasy, Horror, Thriller",23487
tt10767748,"Tiny Pretty Things","TV Series",Netflix,5.9,60,2020,"Drama, Mystery, Romance, Thriller",11129
tt10795658,"Alice in Borderland","TV Series",Netflix,7.8,50,2020,"Action, Drama, Horror, Mystery, Sci-Fi, Thriller",126525
tt10795784,"Leslie Jones: Time Machine","TV Special",Netflix,5.4,66,2020,Comedy,1043
tt10798934,"Natalie Palamides: Nate - A One Man Show","TV Special",Netflix,6.7,59,2020,Comedy,440
tt10810424,"Dave Chappelle: Sticks & Stones","TV Special",Netflix,8.3,65,2019,Comedy,28653
tt10810430,"The Mind, Explained","TV Series",Netflix,7.9,20,2019,Documentary,6313
tt10813940,"Ginny & Georgia","TV Series",Netflix,7.5,NULL,2021,"Comedy, Drama",101389
tt10814036,"Agent Elvis","TV Series",Netflix,6.8,30,2023,"Animation, Action, Comedy, Crime, Thriller",2808
tt1082583,"The Dangerous Book for Boys","TV Series",Amazon,5.8,30,2018,"Adventure, Comedy, Drama, Family",531
tt10826054,"Masters of the Universe: Revelation","TV Series",Netflix,5.6,25,2021,"Animation, Action, Adventure, Family, Fantasy, Sci-Fi",29157
tt10833132,"The Club","TV Series",Netflix,6.2,30,2019,"Comedy, Drama",1050
tt10834220,"The Chestnut Man","TV Series",Netflix,7.6,60,2021,"Crime, Drama, Mystery, Thriller",60629
tt10834478,"Get Organized with the Home Edit","TV Series",Netflix,5.6,30,2020,Reality-TV,1917
tt10837476,"Inside Bill's Brain: Decoding Bill Gates","TV Mini Series",Netflix,7.8,50,2019,"Documentary, Biography",11991
tt10839422,Sex/Life,"TV Series",Netflix,5.6,45,2021,"Comedy, Drama, Romance",33398
tt10847138,"Hello, Privilege. It's Me, Chelsea","TV Movie",Netflix,4.9,64,2019,Documentary,2222
tt10847194,"Jeff Dunham: Beside Himself","TV Special",Netflix,6.9,58,2019,Comedy,1397
tt10847306,"Bill Burr: Paper Tiger","TV Special",Netflix,8,67,2019,Comedy,13189
tt10847330,"Mo Gilligan: Momentum","TV Special",Netflix,6.4,64,2019,Comedy,511
tt10851618,"Rising Phoenix",Movie,Netflix,8.1,105,2020,"Documentary, Sport",1923
tt10854760,"One Day at Disney","TV Series",Disney,7.3,5,2019,Documentary,646
tt10855726,"Pick of the Litter","TV Mini Series",Disney,8,35,2019,"Documentary, Family",185
