"imdb_id","origin","year","genre","rating","votes","status"
"tt9654082","Netflix","2019","Documentary","7.3","655","Cancelled"
"tt9654082","Netflix","2019","Comedy","7.3","655","Cancelled"
"tt9817218","Netflix","2019","Documentary","7.6","2051","Concluded"
"tt9817218","Netflix","2019","Sport","7.6","2051","Concluded"
"tt9253866","Netflix","2019","Documentary","9.2","58150","Concluded"
"tt10243640","Netflix","2019","Documentary","7.6","631","Concluded"
"tt10243640","Netflix","2019","History","7.6","631","Concluded"
"tt10243692","Netflix","2019","Documentary","7.5","2072","Concluded"
"tt10243692","Netflix","2019","Crime","7.5","2072","Concluded"
"tt10359446","Netflix","2019","Documentary","8.2","5815","Cancelled"
"tt10376904","Netflix","2019","Documentary","6.3","1267","Cancelled"
"tt10376904","Netflix","2019","Crime","6.3","1267","Cancelled"
"tt10242848","Netflix","2019","Documentary","7.8","1017","Concluded"
"tt10753590","Netflix","2019","Documentary","6.9","288","Cancelled"
"tt5771332","Netflix","2017","Documentary","7.7","1010","Cancelled"
"tt5771332","Netflix","2017","Sport","7.7","1010","Cancelled"
"tt10977486","Netflix","2019","Documentary","7.2","661","Concluded"
"tt11063952","Netflix","2019","Documentary","7.8","2281","Concluded"
"tt10681670","Netflix","2019","Documentary","6.7","1203","Concluded"
"tt11215112","Netflix","2019","Documentary","6.5","416","Concluded"
"tt11215112","Netflix","2019","Crime","6.5","416","Concluded"
"tt11168226","Netflix","2019","Documentary","6.9","1379","Concluded"
"tt11313054","Netflix","2019","Documentary","6.5","2212","Cancelled"
"tt11313054","Netflix","2019","Biography","6.5","2212","Cancelled"
"tt9244578","Netflix","2020","Documentary","8","46152","Cancelled"
"tt9244578","Netflix","2020","Drama","8","46152","Cancelled"
"tt9244578","Netflix","2020","History","8","46152","Cancelled"
"tt9244578","Netflix","2020","War","8","46152","Cancelled"
"tt11744632","Netflix","2020","Documentary","6.9","930","Cancelled"
"tt12027008","Netflix","2020","Documentary","4.1","1731","Cancelled"
"tt12027008","Netflix","2020","Comedy","4.1","1731","Cancelled"
"tt12027008","Netflix","2020","Musical","4.1","1731","Cancelled"
"tt11963042","Netflix","2020","Documentary","7.1","3731","Cancelled"
"tt11963042","Netflix","2020","Crime","7.1","3731","Cancelled"
"tt11958648","Netflix","2020","Documentary","6.8","4976","Concluded"
"tt11958648","Netflix","2020","History","6.8","4976","Concluded"
"tt12190580","Netflix","2020","Documentary","8.6","3106","Concluded"
"tt12190580","Netflix","2020","Biography","8.6","3106","Concluded"
"tt12429046","Netflix","2020","Documentary","7","1030","Concluded"
"tt12429046","Netflix","2020","Sport","7","1030","Concluded"
"tt12753692","Netflix","2020","Documentary","7.5","1997","Concluded"
"tt12753692","Netflix","2020","Comedy","7.5","1997","Concluded"
"tt12754910","Netflix","2020","Documentary","7.6","1278","Cancelled"
"tt12753698","Netflix","2020","Documentary","7.1","3083","Concluded"
"tt12753698","Netflix","2020","Crime","7.1","3083","Concluded"
"tt12759334","Netflix","2020","Documentary","5.1","1471","Concluded"
"tt12759334","Netflix","2020","Short","5.1","1471","Concluded"
"tt12759334","Netflix","2020","Drama","5.1","1471","Concluded"
"tt12759334","Netflix","2020","Family","5.1","1471","Concluded"
"tt12930602","Netflix","2020","Documentary","7.4","1832","Concluded"
"tt12930602","Netflix","2020","Sport","7.4","1832","Concluded"
"tt13110256","Netflix","2020","Documentary","7.4","917","Concluded"
"tt13110256","Netflix","2020","Music","7.4","917","Concluded"
"tt12923630","Netflix","2020","Documentary","7.9","3545","Concluded"
"tt12923630","Netflix","2020","Biography","7.9","3545","Concluded"
"tt12923630","Netflix","2020","Crime","7.9","3545","Concluded"
"tt13070478","Netflix","2020","Drama","6.3","539","Concluded"
"tt13070478","Netflix","2020","Reality-TV","6.3","539","Concluded"
"tt13329282","Netflix","2020","Music","6.9","434","Concluded"
"tt13329282","Netflix","2020","Reality-TV","6.9","434","Concluded"
"tt13464340","Netflix","2020","Documentary","6.6","4429","Concluded"
"tt13464340","Netflix","2020","Animation","6.6","4429","Concluded"
"tt13464340","Netflix","2020","Sci-Fi","6.6","4429","Concluded"
"tt13487106","Netflix","2020","Documentary","8.4","1322","Concluded"
"tt13617060","Netflix","2021","Documentary","6.4","5740","Concluded"
"tt13617060","Netflix","2021","Comedy","6.4","5740","Concluded"
"tt13649692","Netflix","2021","Documentary","6.2","2524","Concluded"
"tt13649692","Netflix","2021","Reality-TV","6.2","2524","Concluded"
"tt14019016","Netflix","2021","Documentary","7.1","1331","Concluded"
"tt6048644","Netflix","2016","Reality-TV","6.9","1804","Cancelled"
"tt6370626","Netflix","2016","Reality-TV","3.7","1537","Concluded"
"tt5607970","Netflix","2017","Game-Show","7.2","2885","Cancelled"
"tt5607970","Netflix","2017","Reality-TV","7.2","2885","Cancelled"
"tt8295694","Netflix","2018","Documentary","7.1","1507","Cancelled"
"tt8295694","Netflix","2018","Reality-TV","7.1","1507","Cancelled"
"tt8521728","Netflix","2018","Game-Show","5","492","Cancelled"
"tt8680560","Netflix","2018","Game-Show","7","1841","Cancelled"
"tt8680560","Netflix","2018","Reality-TV","7","1841","Cancelled"
"tt8747342","Netflix","2018","Documentary","6.6","921","Concluded"
"tt8425308","Netflix","2018","Comedy","7.2","3920","Cancelled"
"tt8425308","Netflix","2018","Reality-TV","7.2","3920","Cancelled"
"tt8773338","Netflix","2018","Reality-TV","7.5","1212","Cancelled"
"tt8893566","Netflix","2018","Reality-TV","7","530","Cancelled"
"tt8871764","Netflix","2018","Reality-TV","4","806","Cancelled"
"tt8882486","Netflix","2018","Music","7.1","1725","Cancelled"
"tt8882486","Netflix","2018","Reality-TV","7.1","1725","Cancelled"
"tt8693758","Netflix","2018","Musical","6.1","177","Cancelled"
"tt7619858","Netflix","2018","Game-Show","7.6","5113","Cancelled"
"tt7619858","Netflix","2018","Reality-TV","7.6","5113","Cancelled"
"tt8887956","Netflix","2018","Reality-TV","6.1","771","Cancelled"
"tt8760264","Netflix","2018","Reality-TV","7.7","1296","Cancelled"
"tt8115560","Netflix","2019","Reality-TV","6.6","4054","Cancelled"
"tt9708588","Netflix","2019","Game-Show","6.2","342","Cancelled"
"tt9708588","Netflix","2019","Reality-TV","6.2","342","Cancelled"
"tt9654080","Netflix","2019","Reality-TV","6.4","1324","Cancelled"
"tt9654080","Netflix","2019","Romance","6.4","1324","Cancelled"
"tt10044952","Netflix","2019","Adventure","6.6","2986","Cancelled"
"tt10044952","Netflix","2019","Reality-TV","6.6","2986","Cancelled"
"tt9196244","Netflix","2019","Game-Show","4.4","837","Cancelled"
"tt10243628","Netflix","2019","Reality-TV","7","1434","Cancelled"
"tt10370956","Netflix","2019","Game-Show","6","927","Cancelled"
"tt10521644","Netflix","2019","Reality-TV","5.7","418","Cancelled"
"tt10698408","Netflix","2019","Documentary","7.3","747","Cancelled"
"tt10698408","Netflix","2019","Sport","7.3","747","Cancelled"
"tt8911552","Netflix","2019","Reality-TV","8","3005","Cancelled"
"tt10715202","Netflix","2019","Reality-TV","6.5","415","Cancelled"
"tt10990804","Netflix","2019","Reality-TV","6.4","135","Cancelled"
"tt10981666","Netflix","2019","Reality-TV","5.6","104","Cancelled"
"tt10971532","Netflix","2019","Reality-TV","8.2","2855","Cancelled"
"tt6233916","Netflix","2019","Documentary","6.3","183","Cancelled"
"tt6233916","Netflix","2019","Music","6.3","183","Cancelled"
"tt11194508","Netflix","2019","Reality-TV","4.5","1456","Cancelled"
"tt11168116","Netflix","2019","Reality-TV","6.9","759","Concluded"
"tt11434862","Netflix","2020","Comedy","2.6","182","Concluded"
"tt11434862","Netflix","2020","Reality-TV","2.6","182","Concluded"
"tt11460744","Netflix","2020","Reality-TV","5.7","119","Concluded"
"tt11561206","Netflix","2020","Documentary","2.7","3522","Cancelled"
"tt11561206","Netflix","2020","Reality-TV","2.7","3522","Cancelled"
"tt10394770","Netflix","2020","Reality-TV","7.3","5456","Cancelled"
"tt10406826","Netflix","2020","Documentary","3.7","302","Cancelled"
"tt10406826","Netflix","2020","Reality-TV","3.7","302","Cancelled"
"tt10406826","Netflix","2020","Romance","3.7","302","Cancelled"
"tt10406826","Netflix","2020","Talk-Show","3.7","302","Cancelled"
"tt9581782","Netflix","2020","Reality-TV","6.8","891","Cancelled"
"tt11823088","Netflix","2020","Reality-TV","5.8","4762","Cancelled"
"tt9581778","Netflix","2020","Reality-TV","7.4","849","Cancelled"
"tt12176398","Netflix","2020","Reality-TV","6.6","497","Concluded"
"tt12200714","Netflix","2020","Reality-TV","7.4","1487","Concluded"
"tt12486430","Netflix","2020","Reality-TV","8.3","601","Concluded"
"tt12540060","Netflix","2020","Reality-TV","7.9","624","Cancelled"
"tt12588286","Netflix","2020","Reality-TV","5.3","522","Cancelled"
"tt12502140","Netflix","2020","Reality-TV","5.3","159","Cancelled"
"tt12502140","Netflix","2020","Romance","5.3","159","Cancelled"
"tt12588326","Netflix","2020","Reality-TV","6","492","Concluded"
"tt11698668","Netflix","2020","Game-Show","6.2","155","Concluded"
"tt11698668","Netflix","2020","Music","6.2","155","Concluded"
"tt12748264","Netflix","2020","Game-Show","5.4","158","Concluded"
"tt12748264","Netflix","2020","Music","5.4","158","Concluded"
"tt12748264","Netflix","2020","Reality-TV","5.4","158","Concluded"
"tt12759384","Netflix","2020","Documentary","6.4","1288","Concluded"
"tt12759420","Netflix","2020","Reality-TV","5.1","129","Concluded"
"tt12882136","Netflix","2020","Reality-TV","4.3","923","Cancelled"
"tt12923734","Netflix","2020","Game-Show","6.4","495","Cancelled"
"tt12923734","Netflix","2020","Music","6.4","495","Cancelled"
"tt11666848","Netflix","2020","Comedy","6.8","2157","Cancelled"
"tt11666848","Netflix","2020","Reality-TV","6.8","2157","Cancelled"
"tt12987872","Netflix","2020","Music","6.8","195","Cancelled"
"tt12987872","Netflix","2020","Reality-TV","6.8","195","Cancelled"
"tt12571792","Netflix","2020","Reality-TV","6.2","174","Cancelled"
"tt12409154","Netflix","2020","Documentary","7.1","1694","Cancelled"
"tt12409154","Netflix","2020","Game-Show","7.1","1694","Cancelled"
"tt13255112","Netflix","2020","Reality-TV","5.9","360","Cancelled"
"tt13563634","Netflix","2020","Game-Show","5.7","680","Cancelled"
"tt13563634","Netflix","2020","Reality-TV","5.7","680","Cancelled"
"tt5672036","Netflix","2016","Comedy","6.4","2210","Concluded"
"tt5672036","Netflix","2016","Talk-Show","6.4","2210","Concluded"
"tt5779222","Netflix","2017","Comedy","8.1","376","Concluded"
"tt5779222","Netflix","2017","Family","8.1","376","Concluded"
"tt5779222","Netflix","2017","Musical","8.1","376","Concluded"
"tt6021260","Netflix","2017","Comedy","4","7468","Concluded"
"tt6021260","Netflix","2017","Talk-Show","4","7468","Concluded"
"tt7829834","Netflix","2018","Talk-Show","7.8","6465","Cancelled"
"tt7895706","Netflix","2018","Comedy","7.1","2568","Cancelled"
"tt7895706","Netflix","2018","Talk-Show","7.1","2568","Cancelled"
"tt7204366","Netflix","2018","Talk-Show","6.2","270","Cancelled"
"tt8328460","Netflix","2018","Comedy","7.7","1381","Cancelled"
"tt8328460","Netflix","2018","Reality-TV","7.7","1381","Cancelled"
"tt7488702","Netflix","2018","Adventure","6.7","778","Cancelled"
"tt7488702","Netflix","2018","Comedy","6.7","778","Cancelled"
"tt7488702","Netflix","2018","Family","6.7","778","Cancelled"
"tt8010342","Netflix","2018","Comedy","5.6","1966","Cancelled"
"tt8010342","Netflix","2018","Talk-Show","5.6","1966","Cancelled"
"tt8139862","Netflix","2018","Comedy","8.5","3949","Cancelled"
"tt8139862","Netflix","2018","Talk-Show","8.5","3949","Cancelled"
"tt8773080","Netflix","2018","Comedy","7.7","2689","Cancelled"
"tt8773080","Netflix","2018","Horror","7.7","2689","Cancelled"
"tt8773080","Netflix","2018","Talk-Show","7.7","2689","Cancelled"
"tt8080054","Netflix","2018","Comedy","8.3","8104","Cancelled"
"tt8080054","Netflix","2018","News","8.3","8104","Cancelled"
"tt8080054","Netflix","2018","Talk-Show","8.3","8104","Cancelled"
"tt9203042","Netflix","2018","Documentary","8.2","545","Cancelled"
"tt9203042","Netflix","2018","Family","8.2","545","Cancelled"
"tt7942774","Netflix","2019","Crime","6.6","3365","Cancelled"
"tt7942774","Netflix","2019","Drama","6.6","3365","Cancelled"
"tt7942774","Netflix","2019","Mystery","6.6","3365","Cancelled"
"tt11942052","Netflix","2020","Reality-TV","4.9","136","Cancelled"
"tt12416844","Netflix","2019","Talk-Show","7.4","98","Cancelled"
"tt12723962","Netflix","2020","Documentary","7.4","907","Cancelled"
"tt12723962","Netflix","2020","Animation","7.4","907","Cancelled"
"tt12723962","Netflix","2020","Comedy","7.4","907","Cancelled"
"tt12723962","Netflix","2020","Family","7.4","907","Cancelled"
"tt12723962","Netflix","2020","Mystery","7.4","907","Cancelled"
"tt10687464","Netflix","2020","Family","8.6","261","Concluded"
"tt10687464","Netflix","2020","Talk-Show","8.6","261","Concluded"
"tt12923664","Netflix","2020","Short","5.8","372","Cancelled"
"tt12923664","Netflix","2020","Family","5.8","372","Cancelled"
"tt1958961","Netflix","2012","Comedy","7.9","33812","Concluded"
"tt1958961","Netflix","2012","Crime","7.9","33812","Concluded"
"tt1958961","Netflix","2012","Drama","7.9","33812","Concluded"
"tt4132692","Netflix","2015","Drama","6","10755","Concluded"
"tt4132692","Netflix","2015","Mystery","6","10755","Concluded"
"tt4132692","Netflix","2015","Sci-Fi","6","10755","Concluded"
"tt4132692","Netflix","2015","Thriller","6","10755","Concluded"
"tt4610750","Netflix","2015","Animation","5.4","324","Concluded"
"tt4610750","Netflix","2015","Adventure","5.4","324","Concluded"
"tt4610750","Netflix","2015","Comedy","5.4","324","Concluded"
"tt4610750","Netflix","2015","Family","5.4","324","Concluded"
"tt4610750","Netflix","2015","Fantasy","5.4","324","Concluded"
"tt4610750","Netflix","2015","Romance","5.4","324","Concluded"
"tt5320160","Netflix","2016","Drama","6.8","3979","Concluded"
"tt5320160","Netflix","2016","Romance","6.8","3979","Concluded"
"tt5023972","Netflix","2015","Family","6.6","727","Concluded"
"tt5023972","Netflix","2015","Music","6.6","727","Concluded"
"tt5520732","Netflix","2016","Comedy","7.4","3919","Concluded"
"tt5520732","Netflix","2016","Romance","7.4","3919","Concluded"
"tt4179452","Netflix","2015","Action","8.5","181310","Concluded"
"tt4179452","Netflix","2015","Drama","8.5","181310","Concluded"
"tt4179452","Netflix","2015","History","8.5","181310","Concluded"
"tt4716268","Netflix","2016","Animation","7.5","596","Cancelled"
"tt4716268","Netflix","2016","Adventure","7.5","596","Cancelled"
"tt4716268","Netflix","2016","Comedy","7.5","596","Cancelled"
"tt4716268","Netflix","2016","Family","7.5","596","Cancelled"
"tt4716268","Netflix","2016","Fantasy","7.5","596","Cancelled"
"tt4716268","Netflix","2016","Musical","7.5","596","Cancelled"
"tt6015820","Netflix","2015","Animation","5.3","66","Cancelled"
"tt6015820","Netflix","2015","Adventure","5.3","66","Cancelled"
"tt6015820","Netflix","2015","Comedy","5.3","66","Cancelled"
"tt6015820","Netflix","2015","Family","5.3","66","Cancelled"
"tt6312916","Netflix","2016","Animation","7.1","140","Cancelled"
"tt6312916","Netflix","2016","Comedy","7.1","140","Cancelled"
"tt6312916","Netflix","2016","Family","7.1","140","Cancelled"
"tt6312916","Netflix","2016","Fantasy","7.1","140","Cancelled"
"tt6150576","Netflix","2016","Comedy","8.4","5304","Concluded"
"tt6150576","Netflix","2016","Drama","8.4","5304","Concluded"
"tt6588218","Netflix","2016","Drama","7.4","1181","Concluded"
"tt6588218","Netflix","2016","Reality-TV","7.4","1181","Concluded"
"tt4047038","Netflix","2016","Action","8.1","61030","Concluded"
"tt4047038","Netflix","2016","Adventure","8.1","61030","Concluded"
"tt4047038","Netflix","2016","Comedy","8.1","61030","Concluded"
"tt4047038","Netflix","2016","Fantasy","8.1","61030","Concluded"
"tt4047038","Netflix","2016","Mystery","8.1","61030","Concluded"
"tt4047038","Netflix","2016","Sci-Fi","8.1","61030","Concluded"
"tt4686698","Netflix","2016","Adventure","7.1","25857","Cancelled"
"tt4686698","Netflix","2016","Drama","7.1","25857","Cancelled"
"tt4686698","Netflix","2016","History","7.1","25857","Cancelled"
"tt4686698","Netflix","2016","Western","7.1","25857","Cancelled"
"tt5421602","Netflix","2017","Drama","8.6","76086","Cancelled"
"tt5421602","Netflix","2017","Family","8.6","76086","Cancelled"
"tt6692188","Netflix","2017","Biography","7.8","21745","Cancelled"
"tt6692188","Netflix","2017","Crime","7.8","21745","Cancelled"
"tt6692188","Netflix","2017","Drama","7.8","21745","Cancelled"
"tt6692188","Netflix","2017","History","7.8","21745","Cancelled"
"tt6983520","Netflix","2017","Adventure","7.5","950","Cancelled"
"tt6983520","Netflix","2017","Comedy","7.5","950","Cancelled"
"tt6983520","Netflix","2017","Drama","7.5","950","Cancelled"
"tt5721172","Netflix","2017","Family","7.1","3631","Cancelled"
"tt5721172","Netflix","2017","Fantasy","7.1","3631","Cancelled"
"tt7510930","Netflix","2017","Game-Show","7","363","Cancelled"
"tt7510930","Netflix","2017","Reality-TV","7","363","Cancelled"
"tt4192782","Netflix","2015","Drama","7.2","22595","Concluded"
"tt4192782","Netflix","2015","Horror","7.2","22595","Concluded"
"tt4192782","Netflix","2015","Sci-Fi","7.2","22595","Concluded"
"tt4192782","Netflix","2015","Thriller","7.2","22595","Concluded"
"tt7573686","Netflix","2017","Drama","7.8","4747","Cancelled"
"tt7573686","Netflix","2017","Fantasy","7.8","4747","Cancelled"
"tt7573686","Netflix","2017","Mystery","7.8","4747","Cancelled"
"tt7573686","Netflix","2017","Sci-Fi","7.8","4747","Cancelled"
"tt7573686","Netflix","2017","Thriller","7.8","4747","Cancelled"
"tt7776244","Netflix","2017","Drama","7.8","1150","Concluded"
"tt7776244","Netflix","2017","Reality-TV","7.8","1150","Concluded"
"tt6257970","Netflix","2017","Adventure","8","239025","Cancelled"
"tt6257970","Netflix","2017","Comedy","8","239025","Cancelled"
"tt6257970","Netflix","2017","Crime","8","239025","Cancelled"
"tt6257970","Netflix","2017","Drama","8","239025","Cancelled"
"tt6257970","Netflix","2017","Romance","8","239025","Cancelled"
"tt6257970","Netflix","2017","Thriller","8","239025","Cancelled"
"tt7701694","Netflix","2018","Action","5.2","674","Cancelled"
"tt7701694","Netflix","2018","Comedy","5.2","674","Cancelled"
"tt7701694","Netflix","2018","Sci-Fi","5.2","674","Cancelled"
"tt7701694","Netflix","2018","Thriller","5.2","674","Cancelled"
"tt6106704","Netflix","2017","Crime","7.6","9261","Concluded"
"tt6106704","Netflix","2017","Drama","7.6","9261","Concluded"
"tt6106704","Netflix","2017","Western","7.6","9261","Concluded"
"tt5103758","Netflix","2018","Action","4.1","16158","Concluded"
"tt5103758","Netflix","2018","Adventure","4.1","16158","Concluded"
"tt5103758","Netflix","2018","Romance","4.1","16158","Concluded"
"tt5103758","Netflix","2018","War","4.1","16158","Concluded"
"tt7320300","Netflix","2017","Comedy","7.4","4322","Concluded"
"tt6807662","Netflix","2018","Action","6.5","5258","Cancelled"
"tt6807662","Netflix","2018","Adventure","6.5","5258","Cancelled"
"tt6807662","Netflix","2018","Comedy","6.5","5258","Cancelled"
"tt6807662","Netflix","2018","Fantasy","6.5","5258","Cancelled"
"tt8300324","Netflix","2018","Documentary","7.3","5497","Cancelled"
"tt8300324","Netflix","2018","Crime","7.3","5497","Cancelled"
"tt7608238","Netflix","2018","Comedy","7","6344","Cancelled"
"tt7608238","Netflix","2018","Drama","7","6344","Cancelled"
"tt7608238","Netflix","2018","Romance","7","6344","Cancelled"
"tt8454808","Netflix","2018","Animation","5.7","139","Cancelled"
"tt8454808","Netflix","2018","Family","5.7","139","Cancelled"
"tt6811236","Netflix","2018","Crime","7","10520","Cancelled"
"tt6811236","Netflix","2018","Drama","7","10520","Cancelled"
"tt6811236","Netflix","2018","Thriller","7","10520","Cancelled"
"tt7660730","Netflix","2018","Drama","7.5","5969","Concluded"
"tt7660730","Netflix","2018","Thriller","7.5","5969","Concluded"
"tt6903284","Netflix","2018","Drama","5.9","14632","Concluded"
"tt6903284","Netflix","2018","Horror","5.9","14632","Concluded"
"tt6903284","Netflix","2018","Mystery","5.9","14632","Concluded"
"tt6903284","Netflix","2018","Sci-Fi","5.9","14632","Concluded"
"tt6903284","Netflix","2018","Thriller","5.9","14632","Concluded"
"tt8462412","Netflix","2019","Drama","6.9","5226","Cancelled"
"tt8462412","Netflix","2019","Family","6.9","5226","Cancelled"
"tt7371896","Netflix","2019","History","6.6","4156","Concluded"
"tt7371896","Netflix","2019","Thriller","6.6","4156","Concluded"
"tt8027624","Netflix","2019","Crime","6.9","387","Concluded"
"tt8027624","Netflix","2019","Drama","6.9","387","Concluded"
"tt10686814","Netflix","2019","Drama","7.4","863","Concluded"
"tt10686814","Netflix","2019","Reality-TV","7.4","863","Concluded"
"tt10405394","Netflix","2019","Drama","8","2119","Cancelled"
"tt10405394","Netflix","2019","Thriller","8","2119","Cancelled"
"tt11542960","Netflix","2019","Reality-TV","7.4","151","Concluded"
"tt8367694","Netflix","2019","Game-Show","6.5","1829","Concluded"
"tt8476166","Netflix","2019","Action","6.8","779","Concluded"
"tt8476166","Netflix","2019","Crime","6.8","779","Concluded"
"tt8476166","Netflix","2019","Drama","6.8","779","Concluded"
"tt8476166","Netflix","2019","Romance","6.8","779","Concluded"
"tt8476166","Netflix","2019","Thriller","6.8","779","Concluded"
"tt7239256","Netflix","2016","Game-Show","6.9","2392","Cancelled"
"tt7239256","Netflix","2016","Reality-TV","6.9","2392","Cancelled"
"tt9100822","Netflix","2019","Crime","7.1","17680","Concluded"
"tt9100822","Netflix","2019","Drama","7.1","17680","Concluded"
"tt9100822","Netflix","2019","Mystery","7.1","17680","Concluded"
"tt9100822","Netflix","2019","Thriller","7.1","17680","Concluded"
"tt10098620","Netflix","2020","Comedy","7.5","14687","Concluded"
"tt10098620","Netflix","2020","Drama","7.5","14687","Concluded"
"tt10098620","Netflix","2020","Romance","7.5","14687","Concluded"
"tt2983222","Netflix","2019","Crime","6.7","6878","Concluded"
"tt2983222","Netflix","2019","Mystery","6.7","6878","Concluded"
"tt2983222","Netflix","2019","Thriller","6.7","6878","Concluded"
"tt8667956","Netflix","2020","Crime","6.5","13807","Concluded"
"tt8667956","Netflix","2020","Thriller","6.5","13807","Concluded"
"tt11301834","Netflix","2020","Documentary","6.7","1230","Cancelled"
"tt11301834","Netflix","2020","Game-Show","6.7","1230","Cancelled"
"tt12662374","Netflix","2020","Documentary","5.3","1203","Cancelled"
"tt12662374","Netflix","2020","Crime","5.3","1203","Cancelled"
"tt0290988","Netflix","2001","Comedy","8.5","55677","Concluded"
"tt0290988","Netflix","2001","Crime","8.5","55677","Concluded"
"tt2085059","Netflix","2011","Crime","8.7","709159","Cancelled"
"tt2085059","Netflix","2011","Drama","8.7","709159","Cancelled"
"tt2085059","Netflix","2011","Mystery","8.7","709159","Cancelled"
"tt2085059","Netflix","2011","Sci-Fi","8.7","709159","Cancelled"
"tt2085059","Netflix","2011","Thriller","8.7","709159","Cancelled"
"tt4051832","Netflix","2014","Comedy","8","23623","Concluded"
"tt3741346","Netflix","2015","Comedy","6.3","3300","Concluded"
"tt0388644","Netflix","2004","Documentary","7.8","28685","Cancelled"
"tt0388644","Netflix","2004","Crime","7.8","28685","Cancelled"
"tt0388644","Netflix","2004","Drama","7.8","28685","Cancelled"
"tt2314952","Netflix","2012","Comedy","8","13999","Concluded"
"tt2314952","Netflix","2012","Family","8","13999","Concluded"
"tt2314952","Netflix","2012","Talk-Show","8","13999","Concluded"
"tt5866074","Netflix","2016","Comedy","8","4396","Concluded"
"tt6322264","Netflix","2016","Documentary","7.2","4284","Concluded"
"tt6522580","Netflix","2016","Comedy","8.2","8096","Cancelled"
"tt6522580","Netflix","2016","Romance","8.2","8096","Cancelled"
"tt4130418","Netflix","2016","Documentary","8.4","6654","Concluded"
"tt4130418","Netflix","2016","Music","8.4","6654","Concluded"
"tt5651844","Netflix","2016","Drama","8","70030","Concluded"
"tt5651844","Netflix","2016","Mystery","8","70030","Concluded"
"tt5651844","Netflix","2016","Sci-Fi","8","70030","Concluded"
"tt5651844","Netflix","2016","Thriller","8","70030","Concluded"
"tt4667888","Netflix","2016","Crime","6.7","18262","Concluded"
"tt4667888","Netflix","2016","Drama","6.7","18262","Concluded"
"tt4667888","Netflix","2016","Horror","6.7","18262","Concluded"
"tt4667888","Netflix","2016","Mystery","6.7","18262","Concluded"
"tt4667888","Netflix","2016","Thriller","6.7","18262","Concluded"
"tt5296406","Netflix","2016","Action","7.4","112654","Concluded"
"tt5296406","Netflix","2016","Drama","7.4","112654","Concluded"
"tt5296406","Netflix","2016","Mystery","7.4","112654","Concluded"
"tt5296406","Netflix","2016","Thriller","7.4","112654","Concluded"
"tt6468322","Netflix","2017","Action","8.2","582375","Concluded"
"tt6468322","Netflix","2017","Crime","8.2","582375","Concluded"
"tt6468322","Netflix","2017","Drama","8.2","582375","Concluded"
"tt6468322","Netflix","2017","Mystery","8.2","582375","Concluded"
"tt6468322","Netflix","2017","Thriller","8.2","582375","Concluded"
"tt13521850","Netflix","2020","Talk-Show","3.7","565","Concluded"
"tt8615966","Netflix","2017","Documentary","6.2","419","Cancelled"
"tt8615966","Netflix","2017","Talk-Show","6.2","419","Cancelled"
"tt7570990","Netflix","2017","Documentary","7.4","2319","Cancelled"
"tt7570990","Netflix","2017","Talk-Show","7.4","2319","Cancelled"
"tt12748032","Netflix","2020","Documentary","6.9","211","Cancelled"
"tt12748032","Netflix","2020","Short","6.9","211","Cancelled"
"tt2726918","Netflix","2013","Comedy","6.5","449","Cancelled"
"tt11983342","Netflix","2020","Animation","7.9","1036","Cancelled"
"tt11983342","Netflix","2020","Comedy","7.9","1036","Cancelled"
"tt11983342","Netflix","2020","Family","7.9","1036","Cancelled"
"tt0367279","Netflix","2003","Comedy","8.6","337465","Concluded"
"tt0458290","Netflix","2008","Animation","8.5","136622","Concluded"
"tt0458290","Netflix","2008","Action","8.5","136622","Concluded"
"tt0458290","Netflix","2008","Adventure","8.5","136622","Concluded"
"tt0458290","Netflix","2008","Drama","8.5","136622","Concluded"
"tt0458290","Netflix","2008","Fantasy","8.5","136622","Concluded"
"tt0458290","Netflix","2008","Sci-Fi","8.5","136622","Concluded"
"tt0458290","Netflix","2008","Animation","8.5","136622","Concluded"
"tt0458290","Netflix","2008","Action","8.5","136622","Concluded"
"tt0458290","Netflix","2008","Adventure","8.5","136622","Concluded"
"tt0458290","Netflix","2008","Drama","8.5","136622","Concluded"
"tt0458290","Netflix","2008","Fantasy","8.5","136622","Concluded"
"tt0458290","Netflix","2008","Sci-Fi","8.5","136622","Concluded"
"tt1637727","Netflix","2011","Crime","8.3","130658","Concluded"
"tt1637727","Netflix","2011","Drama","8.3","130658","Concluded"
"tt1637727","Netflix","2011","Mystery","8.3","130658","Concluded"
"tt1637727","Netflix","2011","Thriller","8.3","130658","Concluded"
"tt1836037","Netflix","2012","Action","8.3","42625","Concluded"
"tt1836037","Netflix","2012","Crime","8.3","42625","Concluded"
"tt1836037","Netflix","2012","Drama","8.3","42625","Concluded"
"tt1836037","Netflix","2012","Western","8.3","42625","Concluded"
"tt6782014","Netflix","2017","Comedy","8.1","4280","Concluded"
"tt6782014","Netflix","2017","Drama","8.1","4280","Concluded"
"tt6782014","Netflix","2017","Fantasy","8.1","4280","Concluded"
"tt6782014","Netflix","2017","Horror","8.1","4280","Concluded"
"tt6782014","Netflix","2017","Mystery","8.1","4280","Concluded"
"tt6782014","Netflix","2017","Sci-Fi","8.1","4280","Concluded"
"tt6782014","Netflix","2017","Thriller","8.1","4280","Concluded"
"tt2558816","Netflix","2012","Drama","6.9","3246","Concluded"
"tt1585368","Netflix","2009","Action","6.4","443","Concluded"
